Description,TotalSalesDollars,ProfitMargin
Vikingfjord Vodka,1487.0700000000002,87.16402052357992
Villa Sandi Il Fresco Prosec,5442.809999999975,0.13981748398306737
Vin Vault Cab Svgn,346.82,64.18891644080503
Vin Vault Pnt Nr,377.6400000000001,78.20146170956467
Vina Cobos Cocodrilo Corte,924.6300000000002,98.1614267328553
Vinedo de Los Vientos Estiv,383.76,31.95747342088805
Viniq Shimmery Liqueur,3066.2099999999855,88.13584196777124
Vino.e Falanghina Beneventno,467.64000000000004,56.22701223163118
Vinsacro Rioja,40758.510000000206,39.740559701520276
Vinyes Domenech Furvus,296.91,24.92674547842781
Virtu St Supery White Blend,399.8,52.37618809404702
Viu Manent Cab Svgn La Capil,223.84,74.13330950679057
Vivanco Rioja Rsva 08,12334.739999999932,91.53058759244212
Von Winning Riesling Pfalz,1248.3300000000004,21.416612594426176
Voss Svgn Blanc Napa Vly,14.99,32.88859239492995
W Hill Merlot Napa,1594.4500000000003,72.17786697607325
Wairau River Svgn Bl,383.76,35.45966228893057
Walt La Brisa Chard,1173.6200000000001,37.540260050101395
Walt La Brisa Pnt Nr,389.90000000000003,38.784303667607084
Warre's Vintage Port 2000,659.9,35.065919078648264
Warre's Vintage Port 2011,1044.8,46.66178084521335
West Indies Blue Mtn Coffee,197.94000000000003,74.16388804688289
Whalers Vanille Rum,149.88,23.698959167333868
WhistlePig 10 Yr Old Rye,45149.07000000006,39.65601063322019
White Oak Merlot Napa,599.76,34.65386154461784
Wicked 87 Whiskey,4986.629999999871,59.36133220230793
Widow's Migaki Shochu,1385.5800000000002,75.66939476609072
Wiggly Bridge Gold Rum,4149.169999999996,63.1237090791652
Wild Turkey Diamond Annivsry,1619.88,60.00074079561449
Wild Turkey Forgiven,1539.72,46.426623022367714
Wild Turkey Honey VAP,477.7500000000001,84.07535321821037
Wild Turkey Russell's Rsv,31639.230000000014,11.369081990933346
Wine & Soul Manoela Douro,1699.1500000000005,83.7477562310567
Wisdom & Warter Cream Sherry,84.83000000000001,45.25521631498292
Wolf Blass Yellow Lbl Chard,323.64,74.56433073785688
Wolf Blass Ylw Lb Shiraz/Cab,51.96,19.36104695919939
Wolfgang Puck Chard,587.58,5.442663126723173
Wolfschmidt Vodka Plastic,10833.729999999961,69.09190094270382
Woodbridge Harvest Spice Red,4343.019999999981,89.71936578694084
Woodford Reserve MC 1838,4799.509999999995,79.788353394409
Woodford Rsv Cotton Restrant,1241.73,97.06055261610817
Woodford Rsv Master Coll Pnt,589.9399999999999,78.20795335118825
Woodstock Hot Licks,919.2000000000005,94.1840731070496
Woodstock Killer Bee,1022.6100000000006,92.15830081849386
Yellow Tail Cab/Merlot Ausl,717.1400000000001,69.01860166773574
Yellow Tail Merlot Ausl,26000.44000000026,3.5729779957574688
Yellow Tail Moscato Bubbles,155.88000000000002,18.302540415704406
Yellow Tail Sangria Bubbles,878.2400000000002,62.94406995809803
Yellow Tail Shiraz/Grenache,573.0,30.303664921465977
Yosemite Road Red,62.820000000000014,56.44699140401147
Yukon Jack,692.6700000000002,24.80113185210853
Z Znfdl Tom Eddy,866.8299999999999,56.28323892804817
Z-52 Znfdl Lodi Old Vines,2692.629999999996,99.4217549384802
Zanetti Prosecco Frizzante,2447.5499999999993,63.537414965986386
Zardetto Pros di Coneg Brut,329.3900000000001,88.19636297398222
Zenato Cresasso,649.87,37.20590271900534
Zerran Tinto Montsant,91.94,65.90167500543834
Zhenka Vodka 80 Proof,232.41,86.86803493825566
Zinsane Znfdl Lodi,19695.34999999992,98.78468775624702
Zion Dolev Muscato,1099.0000000000005,66.45313921747044
Zorah Red,395.82000000000005,65.75716234652116
von Buhl Jazz Rsl,879.4200000000003,85.74060176025108
